feature	baseMean	log2FoldChange	stat	pvalue	padj	symbol
RP1-117O3.2	0.347375012660955	-0.252233904624102	0.255236039262505	0.798540797313563	NA	RP1-117O3.2
RP1-121G13.3	0.028881261253314	-0.304126238377194	0.0525321444071169	0.958104683152963	NA	RP1-121G13.3
RP1-122K4.3	0.0347128573834327	0.0509645703509878	0.0525322152944092	0.958104626671075	NA	RP1-122K4.3
RP1-122O8.7	0.034511004899944	-0.104327402347798	0.212673365818385	0.831581742509919	NA	RP1-122O8.7
RP1-122P22.2	1.37023223934466	0.0509645703509877	1.54386588206219	0.122620826889996	NA	RP1-122P22.2
RP1-122P22.4	0.211145058566336	-0.104327402347798	0.0525214970705537	0.958113166786887	NA	RP1-122P22.4
RP1-127D3.4	0.0975009600350857	0.0509645703509878	0.212670477576148	0.831583995463524	NA	RP1-127D3.4
RP1-12G14.9	0.0347128573834327	0.0509645703509877	0.0525322152944092	0.958104626671075	NA	RP1-12G14.9
RP1-130H16.18	0.025920074853891	0.0509645703509876	-0.107582940997331	0.914326529553871	NA	RP1-130H16.18
RP1-136J15.5	0.597018777442161	0.0509645703509878	0.548202665928365	0.583552751780919	NA	RP1-136J15.5
RP1-137D17.1	0.387091684389334	0.206256543049773	0.0525169302157198	0.958116805587994	NA	RP1-137D17.1
RP1-137K24.1	0.0347128573834327	0.0509645703509882	0.0525322152944092	0.958104626671075	NA	RP1-137K24.1
RP1-138B7.6	0.130118113738628	0.0509645703509877	0.212667760891938	0.831586114595726	NA	RP1-138B7.6
RP1-140K8.5	0.541774492746004	0.0509645703509878	0.433433274986955	0.664700031080504	NA	RP1-140K8.5
RP1-151B14.6	0.171085179056967	0.0509645703509877	0.403168450245286	0.68682430765993	NA	RP1-151B14.6
RP1-153P14.8	0.0406990097693756	0.0509645703509878	-0.10758294099733	0.914326529553871	NA	RP1-153P14.8
RP1-154J13.3	0.0644297867393933	0.361548515748559	0.0525322152944093	0.958104626671075	NA	RP1-154J13.3
RP1-159A19.4	0.028881261253314	0.102741491116282	0.0525321444071169	0.958104683152963	NA	RP1-159A19.4
RP1-159M24.1	0.398809908826283	0.0509645703509877	-0.107596979615713	0.914315393000042	NA	RP1-159M24.1
RP1-15D23.2	0.78927973774563	-2.1484679122008	0.157618375121496	0.874757523318048	NA	RP1-15D23.2
RP1-161N10.1	0.261862876471614	0.0509645703509879	-0.22498277051858	0.821992677818451	NA	RP1-161N10.1
RP1-163M9.8	0.412338961077176	0.0509645703509876	-0.514855195405512	0.60665421189684	NA	RP1-163M9.8
RP1-167A14.2	7.3514215304241	-0.104327402347798	-0.505257760608972	NA	NA	RP1-167A14.2
RP1-167F1.2	0.591257141578536	1.03206357305429	-1.2518265834503	0.210633061271162	NA	RP1-167F1.2
RP1-167F1.2;RP3-471C18.2	0.265229280359948	0.0509645703509879	0.0525471823178011	0.958092701185228	NA	RP1-167F1.2;RP3-471C18.2
RP1-167O22.1	0.673673306783881	-0.631391462849843	0.0525201721698309	0.958114222447726	NA	RP1-167O22.1
RP1-168L15.5	0.0765186365174779	0.650235894948051	0.0525292561648792	0.958106984459462	NA	RP1-168L15.5
RP1-168L15.6	0.0644297867393933	0.238023084859322	0.0525322152944093	0.958104626671075	NA	RP1-168L15.6
RP1-16A9.1	0.089936887406497	-0.597311591720654	0.0525293637681057	0.958106898722878	NA	RP1-16A9.1
RP1-170O19.14	0.0476373752641638	-0.95567860088684	0.0525322152944092	0.958104626671075	NA	RP1-170O19.14
RP1-170O19.17	0.0679615390678343	-0.104327402347798	0.342258012367121	0.732156730807642	NA	RP1-170O19.17
RP1-172N19.3	0.0601718427611312	0.206256543049774	0.0525322152944092	0.958104626671075	NA	RP1-172N19.3
RP1-172N19.4	0.395845175793512	-0.103588369754292	-0.616430498836819	0.537610429351828	NA	RP1-172N19.4
RP1-178F15.4	0.421612944907958	-0.128695572043859	0.052522196173407	0.958112609752346	NA	RP1-178F15.4
RP1-179N16.3	0.210533774380873	0.0509645703509878	-0.107594142333743	0.914317643757452	NA	RP1-179N16.3
RP1-179N16.6	0.536190395815604	0.206256543049773	0.0812146736765767	0.935271230158768	NA	RP1-179N16.6
RP1-179P9.3	0.805163341377619	0.361548515748559	0.704136739863219	0.481347622040638	NA	RP1-179P9.3
RP1-181J22.1	0.05466623448442	3.74434543879802	0.0525322152944092	0.958104626671075	NA	RP1-181J22.1
RP1-182D15.2	0.173221380222955	0.0509645703509878	0.212664316365081	0.831588801478707	NA	RP1-182D15.2
RP1-184J9.2	1.26224293849097	0.274552656850275	-0.20260192712863	0.839446183611082	NA	RP1-184J9.2
RP1-191J18.66	0.131510317971037	-0.259882868998413	-0.320958286190013	0.748242002597423	NA	RP1-191J18.66
RP1-193H18.2	0.0644297867393933	0.0509645703509878	0.0525322152944093	0.958104626671075	NA	RP1-193H18.2
RP1-197B17.3	1.31732598997602	0.0509645703509882	1.45206303951586	0.146484077713117	NA	RP1-197B17.3
RP1-198K11.5	4.41177462149001	-1.87888238820316	-0.411266623636833	NA	NA	RP1-198K11.5
RP1-199J3.5	0.025920074853891	0.399232256118516	-0.107582940997331	0.914326529553871	NA	RP1-199J3.5
RP1-199J3.7	0.076305955598258	0.062558140052896	0.0525321444071169	0.958104683152963	NA	RP1-199J3.7
RP1-19N1.1	0.411590813090399	-3.84484621567068	0.441854347417254	0.658594608078608	NA	RP1-19N1.1
RP1-202O8.3	0.0449068661096251	0.0509645703509878	0.0525322152944093	0.958104626671075	NA	RP1-202O8.3
RP1-203P18.1	0.0953652442537956	0.0509645703509877	-0.107585829239568	0.914324238367975	NA	RP1-203P18.1
RP1-205F14P.1	0.0490233999462287	1.506604368749	0.0525322152944093	0.958104626671075	NA	RP1-205F14P.1
RP1-206D15.6	0.897285659823515	0.0509645703509878	-0.929430272135115	0.35266614555855	NA	RP1-206D15.6
RP1-209A6.1	0.0690220097998879	0.205534273772713	0.345832818500001	0.729468359629904	NA	RP1-209A6.1
RP1-209B5.2	0.0254620043163628	0.206256543049773	-0.107582940997331	0.914326529553871	NA	RP1-209B5.2
RP1-20N2.8;VDAC1P8	0.196317036678511	0.0509645703509878	-0.107594457238585	0.914317393949886	NA	RP1-20N2.8;VDAC1P8
RP1-212G6.4	0.0401975813024593	0.0509645703509877	0.0525322152944094	0.958104626671075	NA	RP1-212G6.4
RP1-212P9.3	0.0490233999462287	0.29294435965881	0.0525322152944093	0.958104626671075	NA	RP1-212P9.3
RP1-223B1.1	0.166119687817508	0.206256543049773	0.0525268323727262	0.958108915699627	NA	RP1-223B1.1
RP1-225E12.2;RP1-225E12.3	0.183743998275104	0.206256543049773	0.0525252227152932	0.958110198249952	NA	RP1-225E12.2;RP1-225E12.3
RP1-225E12.3;TXLNB	0.0518401497077821	0.184893126398323	-0.234030347069813	0.814961419212006	NA	RP1-225E12.3;TXLNB
RP1-228H13.5	0.0749434748001197	0.206256543049773	-0.107585829239568	0.914324238367974	NA	RP1-228H13.5
RP1-228P16.4	0.0317538384804109	0.0509645703509877	0.0525322152944091	0.958104626671075	NA	RP1-228P16.4
RP1-228P16.5	0.0583998138749721	0.0509645703509876	0.0525322152944093	0.958104626671075	NA	RP1-228P16.5
RP1-228P16.7	0.0301841048863193	0.770577100465326	0.0525322152944093	0.958104626671075	NA	RP1-228P16.7
RP1-232L22__B.1	0.0599730092163068	0.206256543049773	0.0525553212844078	0.958086216190209	NA	RP1-232L22__B.1
RP1-239B22.5	0.028881261253314	-1.0099428814662	0.0525321444071169	0.958104683152963	NA	RP1-239B22.5
RP1-240B8.3	0.933407163156283	-2.24717856416952	0.678518677543431	0.497442885489443	NA	RP1-240B8.3
RP1-240K6.3	0.328898553459538	0.0509645703509877	0.212658102616793	0.831593648481607	NA	RP1-240K6.3
RP1-241P17.1	0.511201991824439	-0.259619375046583	-1.08785815314128	0.276657732362841	NA	RP1-241P17.1
RP1-241P17.4	0.149282103752062	-0.259619375046583	0.212664630208567	0.831588556666854	NA	RP1-241P17.4
RP1-249I4.2	0.102303609748584	-0.104327402347798	0.0525296656549189	0.958106658184145	NA	RP1-249I4.2
RP1-256G22.2	0.346615949374932	0.0509645703509878	0.052519503543119	0.958114755199396	NA	RP1-256G22.2
RP1-257A7.4;TBC1D7	1.02445071930028	0.0509645703509877	-0.510904521422286	0.609417915005644	NA	RP1-257A7.4;TBC1D7
RP1-258N20.3	0.256449401419031	-0.810329512279115	0.0525219908188879	0.958112773375708	NA	RP1-258N20.3
RP1-261D10.1	0.076660704590036	0.0509645703509877	0.0525293270521719	0.958106927977566	NA	RP1-261D10.1
RP1-261G23.4	0.0644297867393933	0.0509645703509879	0.0525322152944093	0.958104626671075	NA	RP1-261G23.4
RP1-265C24.8	0.0577625225066281	0.206256543049773	0.0525300219875365	0.958106374263844	NA	RP1-265C24.8
RP1-266L20.4	0.189722771188227	0.97353826595611	0.212663068268522	0.831589775049597	NA	RP1-266L20.4
RP1-267D11.6	1.1450461317043	-3.71625456380964	0.291512644785022	0.7706592744818	NA	RP1-267D11.6
RP1-273G13.2	0.0703816861887786	0.0509645703509877	0.0525293270521721	0.958106927977565	NA	RP1-273G13.2
RP1-276N6.2	0.0441550266304711	0.206256543049773	0.212673365818385	0.831581742509919	NA	RP1-276N6.2
RP1-278E11.3	0.0606329322373237	0.0509645703509878	-0.107585829239568	0.914324238367974	NA	RP1-278E11.3
RP1-27C22.1	0.0952747505283276	0.0509645703509878	0.0525299536484481	0.958106428715369	NA	RP1-27C22.1
RP1-27O5.3	1.21242154407347	0.198728151750367	-0.767491286720843	0.442789471777977	NA	RP1-27O5.3
RP1-27O5.3;ZBTB8B	0.833650683019966	1.30758322648193	-0.899935594073959	0.368154526620744	NA	RP1-27O5.3;ZBTB8B
RP1-281H8.3	0.111067880195364	-0.561416461638064	-0.280480434036743	0.779108934654538	NA	RP1-281H8.3
RP1-283E3.4	0.103791699939206	0.0509645703509877	0.052526367926778	0.958109285763015	NA	RP1-283E3.4
RP1-283E3.8;SLC35E2	0.893864826736801	0.0509645703509878	0.458784316971059	0.646389057986665	NA	RP1-283E3.8;SLC35E2
RP1-287H17.1	0.0339807695339172	0.0509645703509879	0.212673365818385	0.831581742509919	NA	RP1-287H17.1
RP1-288H2.2	0.0616597896547879	0.0509645703509878	0.0525293637681056	0.958106898722878	NA	RP1-288H2.2
RP1-288L1.4	0.158588744116893	0.0509645703509877	0.0525256141214232	0.958109886383548	NA	RP1-288L1.4
RP1-28C20.1	0.0603682097726387	0.0470380478835632	0.0525297829137403	0.958106564754135	NA	RP1-28C20.1
RP1-28O10.1	0.374529422790272	0.0509645703509882	0.0525139303460077	0.958119195839447	NA	RP1-28O10.1
RP1-28O17.1	0.0601718427611312	-0.104327402347798	0.0525322152944092	0.958104626671075	NA	RP1-28O17.1
RP1-292B18.4	0.242735807429671	1.39148318679013	-0.253309241332495	0.800029255390327	NA	RP1-292B18.4
RP1-293L8.2	6.01953879802464	-0.104327402347798	-2.45491610504349	NA	NA	RP1-293L8.2
RP1-302D9.1	0.0449068661096251	0.206256543049774	0.0525322152944093	0.958104626671075	NA	RP1-302D9.1
RP1-305B16.3	0.0946138916257126	-0.58212752284968	0.052529327052172	0.958106927977565	NA	RP1-305B16.3
RP1-309F20.3	0.446212884828531	0.0509645703509876	0.0869890751966065	0.930680195918527	NA	RP1-309F20.3
RP1-30E17.2	0.705667386708048	-1.16094669867888	-0.330494806964387	0.741026115844971	NA	RP1-30E17.2
RP1-30M3.5	0.0664666958638435	-0.446273662214772	0.0525293913207113	0.958106876769389	NA	RP1-30M3.5
RP1-313I6.12	0.728715934594824	-5.17287969673203	-0.0263006860623749	0.979017507703074	NA	RP1-313I6.12
RP1-317E23.3	0.709958603615229	-1.83896954960955	-1.11800503388454	0.263564843435234	NA	RP1-317E23.3
RP1-317E23.6	0.158813983049458	0.206256543049773	0.0525235872836314	0.958111501336898	NA	RP1-317E23.6
RP1-34H18.1;RP1-97G4.1	0.0599730092163068	-2.20955066578701	0.0525553212844078	0.958086216190209	NA	RP1-34H18.1;RP1-97G4.1
RP1-35C21.2	0.262743143622715	-1.65735697735113	-0.230949861223671	0.817353753971391	NA	RP1-35C21.2
RP1-37C10.3	0.0317538384804109	0.595387369294987	0.0525322152944091	0.958104626671075	NA	RP1-37C10.3
RP1-37E16.12	0.0644297867393933	0.0509645703509878	0.0525322152944093	0.958104626671075	NA	RP1-37E16.12
RP1-37E16.12;TRIOBP	0.846911270681228	0.0509645703509877	-0.972082159226823	0.331009676941592	NA	RP1-37E16.12;TRIOBP
RP1-40E16.11	0.025920074853891	0.0509645703509878	-0.107582940997331	0.914326529553871	NA	RP1-40E16.11
RP1-40E16.12	0.2085983331557	0.0509645703509877	0.212661638275556	0.8315908905081	NA	RP1-40E16.12
RP1-40G4P.1	0.025920074853891	-0.259619375046583	-0.107582940997331	0.914326529553871	NA	RP1-40G4P.1
RP1-41C23.1	0.850836286429925	0.20905477984597	1.59454192920813	0.110814707333676	NA	RP1-41C23.1
RP1-41C23.4	0.0449068661096251	-0.433254926491839	0.0525322152944093	0.958104626671075	NA	RP1-41C23.4
RP1-43E13.2	1.28359913372625	0.0677552825219539	0.240275615908002	0.810116597063079	NA	RP1-43E13.2
RP1-45C12.1	0.0269469322713552	-0.104327402347798	0.0525322520128047	0.958104597414431	NA	RP1-45C12.1
RP1-45I4.3	0.1186902243119	1.21503374714445	0.212667059213513	0.831586661935708	NA	RP1-45I4.3
RP1-47M23.3	0.076305955598258	-0.104327402347798	0.0525321444071169	0.958104683152963	NA	RP1-47M23.3
RP1-4G17.5	0.14204424650961	0.0509645703509878	0.052549581527656	0.958090789533902	NA	RP1-4G17.5
RP1-4G17.5;CLDN7	0.845466570838476	-0.104327402347798	-0.149040394673941	0.881521758567836	NA	RP1-4G17.5;CLDN7
RP1-56K13.3	0.400123690529695	0.0509645703509878	0.265278990313198	0.79079454818416	NA	RP1-56K13.3
RP1-59D14.5	0.0401975813024593	0.0509645703509878	0.0525322152944094	0.958104626671075	NA	RP1-59D14.5
RP1-59M18.2	0.028881261253314	-0.104327402347798	0.0525321444071169	0.958104683152963	NA	RP1-59M18.2
RP1-60O19.1	0.0441550266304711	-0.0480489984235053	0.212673365818385	0.831581742509919	NA	RP1-60O19.1
RP1-65J11.5	0.0339807695339172	-0.631781466709464	0.212673365818385	0.831581742509919	NA	RP1-65J11.5
RP1-65P5.3	0.076305955598258	0.0509645703509878	0.0525321444071169	0.958104683152963	NA	RP1-65P5.3
RP1-66C13.4	0.028881261253314	0.0509645703509877	0.0525321444071169	0.958104683152963	NA	RP1-66C13.4
RP1-66C13.4;LYRM9	1.27410981565803	0.0509645703509877	0.106718836017475	0.915012038963814	NA	RP1-66C13.4;LYRM9
RP1-67K17.3	0.0317538384804109	-0.104327402347798	0.0525322152944091	0.958104626671075	NA	RP1-67K17.3
RP1-69D17.3	0.0476373752641638	0.0509645703509878	0.0525322152944092	0.958104626671075	NA	RP1-69D17.3
RP1-69D17.4	0.801858867995174	0.0509645703509877	0.991205458965875	0.321585265525027	NA	RP1-69D17.4
RP1-72A23.1	0.0254620043163628	-0.104327402347798	-0.107582940997331	0.914326529553871	NA	RP1-72A23.1
RP1-84O15.2	0.156242208572409	0.0509645703509878	0.0525236512419273	0.958111450375904	NA	RP1-84O15.2
RP1-85F18.6	0.0347128573834327	-0.129446177879735	0.0525322152944092	0.958104626671075	NA	RP1-85F18.6
RP1-85F18.6;EP300-AS1	0.274030435316354	1.25253668730115	-0.107597463751182	0.914315008945404	NA	RP1-85F18.6;EP300-AS1
RP1-8B1.4	0.0988670846184999	-1.21530362534466	0.0525264755258684	0.958109200029714	NA	RP1-8B1.4
RP1-90G24.6	0.0750909709959445	0.0509645703509878	0.052529327052172	0.958106927977566	NA	RP1-90G24.6
RP1-90J20.8	0.0853467461463273	0.361548515748559	0.0525293637681056	0.958106898722878	NA	RP1-90J20.8
RP1-92O14.3	0.103604927103355	0.882518778811874	-0.107585829239568	0.914324238367975	NA	RP1-92O14.3
RP1-95L4.4	0.296425080009909	-0.105606712710901	-0.639111196820507	0.522750596433948	NA	RP1-95L4.4
RP1-97D16.1	0.0743391315167904	0.361548515748559	0.212670477576148	0.831583995463524	NA	RP1-97D16.1
RP11-1000B6.3	0.600880693148508	-0.104327402347798	1.45643832623341	0.145271487109863	NA	RP11-1000B6.3
RP11-1000B6.8	0.640422594759476	0.0509645703509878	0.160587387834384	0.872418389018266	NA	RP11-1000B6.8
RP11-1006G14.1	0.347903528748864	0.0509645703509879	0.406127451182658	0.684648956617213	NA	RP11-1006G14.1
RP11-1007I13.4	0.0872810751282861	0.575108175303373	0.0525292561648791	0.958106984459462	NA	RP11-1007I13.4
RP11-1007O24.3	1.30914078874282	-0.40541772884683	-0.363220831446416	0.716439927501909	NA	RP11-1007O24.3
RP11-1007O24.3;RP11-1007O24.2	0.0339807695339172	0.0509645703509879	0.212673365818385	0.831581742509919	NA	RP11-1007O24.3;RP11-1007O24.2
RP11-1008C21.2	0.0339807695339172	0.0509645703509878	0.212673365818385	0.831581742509919	NA	RP11-1008C21.2
RP11-100E13.1	0.209580984439883	0.0509645703509878	-0.234037932974877	0.814955530044859	NA	RP11-100E13.1
RP11-100M12.3	0.0449068661096251	0.206256543049773	0.0525322152944093	0.958104626671075	NA	RP11-100M12.3
RP11-100N20.1	0.458969596989198	0.785518729317859	0.0525210018478187	0.958113561372857	NA	RP11-100N20.1
RP11-100N21.1	0.230437457270122	0.0509645703509877	0.0567613521266903	0.954735300812	NA	RP11-100N21.1
RP11-1012A1.7	0.151923923527327	-0.104327402347798	0.374352323096607	0.708142209032437	NA	RP11-1012A1.7
RP11-1012E15.2	0.356219147285058	0.0509645703509877	-0.278780677813248	0.780413143691816	NA	RP11-1012E15.2
RP11-1016B18.1	0.328779607128267	0.191569544046559	-0.375025641230929	0.707641397101568	NA	RP11-1016B18.1
RP11-1017G21.4	0.502658663118031	0.206256543049773	0.101112858752356	0.919460870553778	NA	RP11-1017G21.4
RP11-1017G21.5	0.641381931669805	0.206256543049773	0.733028108126549	0.463541286006444	NA	RP11-1017G21.5
RP11-1018J11.1	0.248933177284699	0.0509645703509881	0.0525179740178624	0.958115973902101	NA	RP11-1018J11.1
RP11-1018N14.1	0.194911270100721	0.0509645703509878	-0.329556341579574	0.741735215551639	NA	RP11-1018N14.1
RP11-101C11.1;GYG1P3	0.137451107483414	0.0509645703509879	0.0525269032639341	0.958108859214603	NA	RP11-101C11.1;GYG1P3
RP11-1029J19.5	0.0886470040183371	0.0509645703509878	0.212670477576148	0.831583995463524	NA	RP11-1029J19.5
RP11-102L12.2	0.321951307834611	0.0509645703509877	-0.234042814459886	0.814951740406185	NA	RP11-102L12.2
RP11-102M11.2	0.028881261253314	-0.104327402347798	0.0525321444071169	0.958104683152963	NA	RP11-102M11.2
RP11-102N12.3	0.0317538384804109	1.49364502288583	0.0525322152944091	0.958104626671075	NA	RP11-102N12.3
RP11-1033H12.1	0.0995731005940451	0.104865964099885	0.0525293270521719	0.958106927977566	NA	RP11-1033H12.1
RP11-1035H13.2	0.243724932327769	1.40697920495906	0.0643832144216371	0.948665095245632	NA	RP11-1035H13.2
RP11-1035H13.3	0.411269396536285	0.0509645703509877	-0.714582271113612	0.474867202902073	NA	RP11-1035H13.3
RP11-1038A11.3;RP11-319E16.2	1.00767894561816	0.0509645703509878	0.605105256917763	0.545109061540449	NA	RP11-1038A11.3;RP11-319E16.2
RP11-103C16.2	0.193608835517064	0.0509645703509876	0.0525229255341758	0.95811202860878	NA	RP11-103C16.2
RP11-103J17.1	0.0695802710226897	0.0509645703509878	-0.107585900150186	0.914324182115981	NA	RP11-103J17.1
RP11-103J8.1	0.894054484659849	0.206256543049774	0.867287080068976	0.385784733911169	NA	RP11-103J8.1
RP11-1042B17.3	0.0509240086327257	0.131847213105177	-0.23094185316198	0.817359975336779	NA	RP11-1042B17.3
RP11-104E19.1	0.0628620307872312	0.206256543049774	0.212670406688907	0.831584050758649	NA	RP11-104E19.1
RP11-104G3.7	0.130681799454676	-0.349452817482921	0.345827046131885	0.729472697970359	NA	RP11-104G3.7
RP11-104H15.10;CHRNB1	0.329743670496159	1.39680528718759	-0.223738170823677	0.822961042741311	NA	RP11-104H15.10;CHRNB1
RP11-104H15.7	0.930375151165911	0.0509645703509878	0.721816534714343	0.470407282261146	NA	RP11-104H15.7
RP11-104H15.7;FGF11	0.36391539986083	0.0509645703509878	0.0746698496866513	0.94047739714636	NA	RP11-104H15.7;FGF11
RP11-104H15.7;FGF11;RP11-104H15.10	1.1970039030737	0.050964570350988	-1.52586118895348	0.127044438088127	NA	RP11-104H15.7;FGF11;RP11-104H15.10
RP11-104H15.7;TMEM102	0.0679615390678343	0.0509645703509877	0.342258012367121	0.732156730807642	NA	RP11-104H15.7;TMEM102
RP11-104J23.1	0.0317538384804109	0.115328163099664	0.0525322152944091	0.958104626671075	NA	RP11-104J23.1
RP11-1055B8.1	0.127597528985552	-0.28316176007389	-0.107591254091506	0.914319934941298	NA	RP11-1055B8.1
RP11-1055B8.9	0.0971888132464881	0.206256543049773	0.0525293270521719	0.958106927977566	NA	RP11-1055B8.9
RP11-1058N17.1	0.0449068661096251	0.0509645703509878	0.0525322152944093	0.958104626671075	NA	RP11-1058N17.1
RP11-105N13.4	0.148864761392161	0.0509645703509878	0.0525264195160656	0.958109244657464	NA	RP11-105N13.4
RP11-105N13.4;CRHR1	0.142423611754608	0.0686783345240596	-0.107588788388286	0.914321890934097	NA	RP11-105N13.4;CRHR1
RP11-1060G2.2	0.0269469322713552	0.0509645703509878	0.0525322520128047	0.958104597414431	NA	RP11-1060G2.2
RP11-1060J15.4	0.0601718427611312	-0.114128744356769	0.0525322152944092	0.958104626671075	NA	RP11-1060J15.4
RP11-1069G10.1	0.681951657445947	0.0509645703509877	0.0592302464116674	0.952768718772857	NA	RP11-1069G10.1
RP11-1069G10.2	0.117602457568631	0.0509645703509883	0.0525272458888289	0.958108586216363	NA	RP11-1069G10.2
RP11-106M3.1	0.152236070077907	0.0509645703509879	0.052524576578251	0.958110713082056	NA	RP11-106M3.1
RP11-106M3.2	1.02336470355299	0.206256543049773	1.29321431603247	0.195936945629627	NA	RP11-106M3.2
RP11-106M3.3	0.106490060484577	0.206256543049773	0.0525292561648788	0.958106984459463	NA	RP11-106M3.3
RP11-106M3.5	0.0796197234930578	-0.104327402347798	0.0525293270521719	0.958106927977566	NA	RP11-106M3.5
RP11-106M3.5;RP11-106M3.2;CELF6	0.255085199426365	-0.195602447426332	0.375950068339971	0.706954017110204	NA	RP11-106M3.5;RP11-106M3.2;CELF6
